anio;provincia;sector;subsector;tipo_de_gas;valor_toneladas_gas;valor_toneladas_co2e
2012;Neuquoen;Energo­a;1A. Quema de combustible;N2O;0.05;12.93
;;;;;;
2012;Neuquoen;Energo­a;1A. Quema de combustible;N2O;2.29;607.28
;;;;;;
2012;Neuquoen;Energo­a;1A. Quema de combustible;N2O;42.51;11264.13
;;;;;;
2012;Neuquoen;Energo­a;1A. Quema de combustible;N2O;0.27;70.92
;;;;;;
2012;Neuquoen;Energo­a;1A. Quema de combustible;N2O;0.11;28.25
;;;;;;
2012;Neuquoen;Energo­a;1A. Quema de combustible;N2O;1.58;417.93
;;;;;;
2012;Neuquoen;Energo­a;1A. Quema de combustible;N2O;0.03;7.21
;;;;;;
2012;Ro­o Negro;Energo­a;1A. Quema de combustible;N2O;1.01;267.33
;;;;;;
2012;Ro­o Negro;Energo­a;1A. Quema de combustible;N2O;0.68;179.10
;;;;;;
2012;Ro­o Negro;Energo­a;1A. Quema de combustible;N2O;0.52;138.80
;;;;;;
2012;Ro­o Negro;Energo­a;1A. Quema de combustible;N2O;0.03;8.91
;;;;;;
2012;Ro­o Negro;Energo­a;1A. Quema de combustible;N2O;0.02;6.38
;;;;;;
2012;Ro­o Negro;Energo­a;1A. Quema de combustible;N2O;0.64;169.32
;;;;;;
2012;Ro­o Negro;Energo­a;1A. Quema de combustible;N2O;0.01;2.07
;;;;;;
2012;Ro­o Negro;Energo­a;1A. Quema de combustible;N2O;1.47;389.18
;;;;;;
2012;Ro­o Negro;Energo­a;1A. Quema de combustible;N2O;53.47;14170.86
;;;;;;
2012;Ro­o Negro;Energo­a;1A. Quema de combustible;N2O;0.17;44.33
;;;;;;
2012;Ro­o Negro;Energo­a;1A. Quema de combustible;N2O;0.33;86.91
;;;;;;
2012;Ro­o Negro;Energo­a;1A. Quema de combustible;N2O;0.11;29.05
;;;;;;
2012;Ro­o Negro;Energo­a;1A. Quema de combustible;N2O;1.72;456.50
;;;;;;
2012;Ro­o Negro;Energo­a;1A. Quema de combustible;N2O;0.10;26.98
;;;;;;
2012;Salta;Energo­a;1A. Quema de combustible;N2O;42.47;11254.57
;;;;;;
2012;Salta;Energo­a;1A. Quema de combustible;N2O;0.44;117.91
;;;;;;
2012;Salta;Energo­a;1A. Quema de combustible;N2O;0.02;6.37
;;;;;;
2012;Salta;Energo­a;1A. Quema de combustible;N2O;3.30;873.60
;;;;;;
2012;Salta;Energo­a;1A. Quema de combustible;N2O;0.08;22.48
;;;;;;
2012;Salta;Energo­a;1A. Quema de combustible;N2O;0.00;0.91
;;;;;;
2012;Salta;Energo­a;1A. Quema de combustible;N2O;0.79;208.78
;;;;;;
2012;Salta;Energo­a;1A. Quema de combustible;N2O;0.19;49.20
;;;;;;
2012;Salta;Energo­a;1A. Quema de combustible;N2O;7.08;1877.16
;;;;;;
2012;Salta;Energo­a;1A. Quema de combustible;N2O;51.52;13653.56
;;;;;;
2012;Salta;Energo­a;1A. Quema de combustible;N2O;0.20;52.74
;;;;;;
2012;Salta;Energo­a;1A. Quema de combustible;N2O;0.01;3.91
;;;;;;
2012;Salta;Energo­a;1A. Quema de combustible;N2O;0.62;165.55
;;;;;;
2012;Salta;Energo­a;1A. Quema de combustible;N2O;1.21;319.66
;;;;;;
2012;San Juan;Energo­a;1A. Quema de combustible;N2O;0.47;125.07
;;;;;;
2012;San Juan;Energo­a;1A. Quema de combustible;N2O;0.01;1.76
;;;;;;
2012;San Juan;Energo­a;1A. Quema de combustible;N2O;0.04;9.50
;;;;;;
2012;San Juan;Energo­a;1A. Quema de combustible;N2O;0.31;82.67
;;;;;;
2012;San Juan;Energo­a;1A. Quema de combustible;N2O;0.00;1.20
;;;;;;
2012;San Juan;Energo­a;1A. Quema de combustible;N2O;3.78;1002.59
;;;;;;
2012;San Juan;Energo­a;1A. Quema de combustible;N2O;0.02;5.17
;;;;;;
2012;San Juan;Energo­a;1A. Quema de combustible;N2O;2.29;608.04
;;;;;;
2012;San Juan;Energo­a;1A. Quema de combustible;N2O;29.14;7723.02
;;;;;;
2012;San Juan;Energo­a;1A. Quema de combustible;N2O;0.04;9.89
;;;;;;
2012;San Juan;Energo­a;1A. Quema de combustible;N2O;0.01;2.49
;;;;;;
2012;San Juan;Energo­a;1A. Quema de combustible;N2O;0.37;98.19
;;;;;;
2012;San Juan;Energo­a;1A. Quema de combustible;N2O;0.07;18.36
;;;;;;
2012;San Luis;Energo­a;1A. Quema de combustible;N2O;0.02;6.10
;;;;;;
2012;San Luis;Energo­a;1A. Quema de combustible;N2O;0.01;1.51
;;;;;;
2012;San Luis;Energo­a;1A. Quema de combustible;N2O;0.03;9.02
;;;;;;
2012;San Luis;Energo­a;1A. Quema de combustible;N2O;0.05;13.96
;;;;;;
2012;San Luis;Energo­a;1A. Quema de combustible;N2O;0.00;0.79
;;;;;;
2012;San Luis;Energo­a;1A. Quema de combustible;N2O;1.34;355.54
;;;;;;
2012;San Luis;Energo­a;1A. Quema de combustible;N2O;0.00;1.29
;;;;;;
2012;San Luis;Energo­a;1A. Quema de combustible;N2O;1.26;335.02
;;;;;;
2012;San Luis;Energo­a;1A. Quema de combustible;N2O;25.82;6841.30
;;;;;;
2012;San Luis;Energo­a;1A. Quema de combustible;N2O;0.70;184.78
;;;;;;
2012;San Luis;Energo­a;1A. Quema de combustible;N2O;0.02;4.43
;;;;;;
2012;San Luis;Energo­a;1A. Quema de combustible;N2O;1.46;387.20
;;;;;;
2012;San Luis;Energo­a;1A. Quema de combustible;N2O;0.28;73.06
;;;;;;
2012;Santa Cruz;Energo­a;1A. Quema de combustible;N2O;3.49;925.01
;;;;;;
2012;Santa Cruz;Energo­a;1A. Quema de combustible;N2O;5.90;1562.98
;;;;;;
2012;Santa Cruz;Energo­a;1A. Quema de combustible;N2O;1.53;406.55
;;;;;;
2012;Santa Cruz;Energo­a;1A. Quema de combustible;N2O;0.12;32.26
;;;;;;
2012;Santa Cruz;Energo­a;1A. Quema de combustible;N2O;0.72;191.36
;;;;;;
2012;Santa Cruz;Energo­a;1A. Quema de combustible;N2O;35.38;9376.59
;;;;;;
2012;Santa Cruz;Energo­a;1A. Quema de combustible;N2O;2.18;578.00
;;;;;;
2012;Santa Cruz;Energo­a;1A. Quema de combustible;N2O;0.16;41.48
;;;;;;
2012;Santa Cruz;Energo­a;1A. Quema de combustible;N2O;0.10;25.97
;;;;;;
2012;Santa Cruz;Energo­a;1A. Quema de combustible;N2O;1.57;416.99
;;;;;;
2012;Santa Cruz;Energo­a;1A. Quema de combustible;N2O;0.00;1.30
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;80.14;21237.91
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;0.17;45.94
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;1.29;342.18
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;0.01;2.56
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;0.77;204.41
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;1.57;414.74
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;6.42;1702.00
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;0.10;25.53
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;0.02;5.91
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;0.01;3.72
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;9.54;2528.15
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;0.82;216.29
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;9.82;2601.73
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;201.96;53520.72
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;5.79;1534.60
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;0.26;67.89
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;0.45;118.40
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;0.07;18.31
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;2.59;686.04
;;;;;;
2012;Santa Fe;Energo­a;1A. Quema de combustible;N2O;4.61;1221.13
;;;;;;
2012;Santiago del Estero;Energo­a;1A. Quema de combustible;N2O;0.51;134.20
;;;;;;
2012;Santiago del Estero;Energo­a;1A. Quema de combustible;N2O;0.00;1.01
;;;;;;
2012;Santiago del Estero;Energo­a;1A. Quema de combustible;N2O;0.00;0.40
;;;;;;
2012;Santiago del Estero;Energo­a;1A. Quema de combustible;N2O;0.07;19.33
;;;;;;
2012;Santiago del Estero;Energo­a;1A. Quema de combustible;N2O;0.00;1.26
;;;;;;
2012;Santiago del Estero;Energo­a;1A. Quema de combustible;N2O;0.68;178.99
;;;;;;
2012;Santiago del Estero;Energo­a;1A. Quema de combustible;N2O;0.04;10.38
;;;;;;
2012;Santiago del Estero;Energo­a;1A. Quema de combustible;N2O;1.55;411.05
;;;;;;
2012;Santiago del Estero;Energo­a;1A. Quema de combustible;N2O;31.41;8322.66
;;;;;;
2012;Santiago del Estero;Energo­a;1A. Quema de combustible;N2O;1.05;279.33
;;;;;;
2012;Santiago del Estero;Energo­a;1A. Quema de combustible;N2O;0.01;1.75
;;;;;;
2012;Santiago del Estero;Energo­a;1A. Quema de combustible;N2O;1.75;462.68
;;;;;;
2012;Santiago del Estero;Energo­a;1A. Quema de combustible;N2O;1.01;266.51
;;;;;;
2012;Tucuman;Energo­a;1A. Quema de combustible;N2O;111.34;29506.40
;;;;;;
2012;Tucuman;Energo­a;1A. Quema de combustible;N2O;0.03;6.72
;;;;;;
2012;Tucuman;Energo­a;1A. Quema de combustible;N2O;0.19;50.49
;;;;;;
2012;Tucuman;Energo­a;1A. Quema de combustible;N2O;18.11;4798.80
;;;;;;
2012;Tucuman;Energo­a;1A. Quema de combustible;N2O;0.03;7.77
;;;;;;
2012;Tucuman;Energo­a;1A. Quema de combustible;N2O;0.01;1.51
;;;;;;
2012;Tucuman;Energo­a;1A. Quema de combustible;N2O;0.05;13.31
;;;;;;
2012;Tucuman;Energo­a;1A. Quema de combustible;N2O;0.72;189.98
;;;;;;
2012;Tucuman;Energo­a;1A. Quema de combustible;N2O;0.03;7.61
;;;;;;
2012;Tucuman;Energo­a;1A. Quema de combustible;N2O;4.83;1279.64
;;;;;;
2012;Tucuman;Energo­a;1A. Quema de combustible;N2O;61.45;16285.28
;;;;;;
2012;Tucuman;Energo­a;1A. Quema de combustible;N2O;0.13;34.98
;;;;;;
2012;Tucuman;Energo­a;1A. Quema de combustible;N2O;0.02;4.17
;;;;;;
2012;Tucuman;Energo­a;1A. Quema de combustible;N2O;0.51;135.00
;;;;;;
2012;Tucuman;Energo­a;1A. Quema de combustible;N2O;0.89;236.78
;;;;;;
2012;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1A. Quema de combustible;N2O;1.59;421.99
;;;;;;
2012;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1A. Quema de combustible;N2O;0.00;0.64
;;;;;;
2012;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1A. Quema de combustible;N2O;0.14;38.27
;;;;;;
2012;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1A. Quema de combustible;N2O;0.06;15.60
;;;;;;
2012;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1A. Quema de combustible;N2O;0.09;23.63
;;;;;;
2012;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1A. Quema de combustible;N2O;11.21;2969.44
;;;;;;
2012;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1A. Quema de combustible;N2O;2.27;601.58
;;;;;;
2012;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1A. Quema de combustible;N2O;0.24;64.50
;;;;;;
2012;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1A. Quema de combustible;N2O;0.10;26.48
;;;;;;
2012;Tierra del Fuego, Antartida e Islas del Atlantico Sur;Energo­a;1A. Quema de combustible;N2O;1.19;314.78
;;;;;;
2013;Jurisdiccion sin determinar;Energo­a;1A. Quema de combustible;N2O;12.02;3186.28
;;;;;;
2013;Jurisdiccion sin determinar;Energo­a;1A. Quema de combustible;N2O;0.03;7.03
;;;;;;
2013;Jurisdiccion sin determinar;Energo­a;1A. Quema de combustible;N2O;2.41;637.57
;;;;;;
2013;Jurisdiccion sin determinar;Energo­a;1A. Quema de combustible;N2O;9.26;2453.28
;;;;;;
2013;Jurisdiccion sin determinar;Energo­a;1A. Quema de combustible;N2O;4.28;1134.72
;;;;;;
2013;Jurisdiccion sin determinar;Energo­a;1A. Quema de combustible;N2O;0.02;6.07
;;;;;;
2013;Jurisdiccion sin determinar;Energo­a;1A. Quema de combustible;N2O;0.99;263.31
;;;;;;
2013;Jurisdiccion sin determinar;Energo­a;1A. Quema de combustible;N2O;6.64;1760.59
;;;;;;
2013;Jurisdiccion sin determinar;Energo­a;1A. Quema de combustible;N2O;0.41;109.71
;;;;;;
2013;Ciudad Autonoma de Buenos Aires;Energo­a;1A. Quema de combustible;N2O;196.21;51994.37
;;;;;;
2013;Ciudad Autonoma de Buenos Aires;Energo­a;1A. Quema de combustible;N2O;0.00;0.18
;;;;;;
2013;Ciudad Autonoma de Buenos Aires;Energo­a;1A. Quema de combustible;N2O;0.01;2.36
;;;;;;
2013;Ciudad Autonoma de Buenos Aires;Energo­a;1A. Quema de combustible;N2O;0.01;2.96
;;;;;;
2013;Ciudad Autonoma de Buenos Aires;Energo­a;1A. Quema de combustible;N2O;0.00;0.39
;;;;;;
2013;Ciudad Autonoma de Buenos Aires;Energo­a;1A. Quema de combustible;N2O;0.00;0.20
;;;;;;
2013;Ciudad Autonoma de Buenos Aires;Energo­a;1A. Quema de combustible;N2O;0.00;0.35
;;;;;;
2013;Ciudad Autonoma de Buenos Aires;Energo­a;1A. Quema de combustible;N2O;5.29;1400.88
;;;;;;
2013;Ciudad Autonoma de Buenos Aires;Energo­a;1A. Quema de combustible;N2O;31.49;8346.08
;;;;;;
2013;Ciudad Autonoma de Buenos Aires;Energo­a;1A. Quema de combustible;N2O;36.84;9761.61
;;;;;;
2013;Ciudad Autonoma de Buenos Aires;Energo­a;1A. Quema de combustible;N2O;155.08;41095.07
;;;;;;
2013;Ciudad Autonoma de Buenos Aires;Energo­a;1A. Quema de combustible;N2O;46.61;12351.70
;;;;;;
2013;Ciudad Autonoma de Buenos Aires;Energo­a;1A. Quema de combustible;N2O;1.42;375.87
;;;;;;
2013;Ciudad Autonoma de Buenos Aires;Energo­a;1A. Quema de combustible;N2O;0.75;199.79
;;;;;;
2013;Ciudad Autonoma de Buenos Aires;Energo­a;1A. Quema de combustible;N2O;0.18;48.66
;;;;;;
2013;Ciudad Autonoma de Buenos Aires;Energo­a;1A. Quema de combustible;N2O;4.26;1128.66
;;;;;;
2013;Ciudad Autonoma de Buenos Aires;Energo­a;1A. Quema de combustible;N2O;0.06;16.06
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;441.28;116938.19
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;1.77;468.99
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;3.49;926.00
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;0.06;16.81
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;2.70;716.26
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;0.61;160.39
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;6.93;1835.33
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;3.04;805.03
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;0.14;37.37
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;0.06;16.98
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;0.27;70.67
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;26.49;7019.65
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;4.86;1287.56
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;93.47;24768.63
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;819.87;217265.76
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;14.61;3871.95
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;21.52;5702.31
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;1.64;435.48
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;0.61;161.20
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;16.77;4443.53
;;;;;;
2013;Buenos Aires;Energo­a;1A. Quema de combustible;N2O;6.49;1721.15
;;;;;;
2013;Catamarca;Energo­a;1A. Quema de combustible;N2O;0.01;2.94
;;;;;;
2013;Catamarca;Energo­a;1A. Quema de combustible;N2O;0.23;60.45
;;;;;;
2013;Catamarca;Energo­a;1A. Quema de combustible;N2O;1.91;506.71
;;;;;;
2013;Catamarca;Energo­a;1A. Quema de combustible;N2O;0.01;2.06
;;;;;;
2013;Catamarca;Energo­a;1A. Quema de combustible;N2O;0.94;248.47
;;;;;;
2013;Catamarca;Energo­a;1A. Quema de combustible;N2O;13.99;3706.37
;;;;;;
2013;Catamarca;Energo­a;1A. Quema de combustible;N2O;0.30;79.77
;;;;;;
2013;Catamarca;Energo­a;1A. Quema de combustible;N2O;0.00;0.52
;;;;;;
2013;Catamarca;Energo­a;1A. Quema de combustible;N2O;0.61;161.95
;;;;;;
2013;Catamarca;Energo­a;1A. Quema de combustible;N2O;0.06;16.95
;;;;;;
2013;Cordoba;Energo­a;1A. Quema de combustible;N2O;77.21;20461.01
;;;;;;
2013;Cordoba;Energo­a;1A. Quema de combustible;N2O;0.01;2.08
;;;;;;
2013;Cordoba;Energo­a;1A. Quema de combustible;N2O;0.02;5.26
;;;;;;
2013;Cordoba;Energo­a;1A. Quema de combustible;N2O;0.24;64.02
;;;;;;
2013;Cordoba;Energo­a;1A. Quema de combustible;N2O;0.01;2.29
;;;;;;
2013;Cordoba;Energo­a;1A. Quema de combustible;N2O;9.34;2475.67
;;;;;;
2013;Cordoba;Energo­a;1A. Quema de combustible;N2O;0.23;60.86
;;;;;;
2013;Cordoba;Energo­a;1A. Quema de combustible;N2O;0.04;9.99
;;;;;;
2013;Cordoba;Energo­a;1A. Quema de combustible;N2O;0.00;0.16
;;;;;;
2013;Cordoba;Energo­a;1A. Quema de combustible;N2O;3.19;845.54
;;;;;;
2013;Cordoba;Energo­a;1A. Quema de combustible;N2O;0.89;235.45
;;;;;;
2013;Cordoba;Energo­a;1A. Quema de combustible;N2O;18.68;4949.00
;;;;;;
2013;Cordoba;Energo­a;1A. Quema de combustible;N2O;234.55;62156.82
;;;;;;
2013;Cordoba;Energo­a;1A. Quema de combustible;N2O;0.03;8.12
;;;;;;
2013;Cordoba;Energo­a;1A. Quema de combustible;N2O;0.47;123.29
;;;;;;
2013;Cordoba;Energo­a;1A. Quema de combustible;N2O;0.07;19.01
;;;;;;
2013;Cordoba;Energo­a;1A. Quema de combustible;N2O;3.09;818.47
;;;;;;
2013;Cordoba;Energo­a;1A. Quema de combustible;N2O;5.10;1350.71
;;;;;;
2013;Corrientes;Energo­a;1A. Quema de combustible;N2O;0.40;106.41
;;;;;;
2013;Corrientes;Energo­a;1A. Quema de combustible;N2O;0.02;5.85
;;;;;;
2013;Corrientes;Energo­a;1A. Quema de combustible;N2O;3.84;1016.80
;;;;;;
2013;Corrientes;Energo­a;1A. Quema de combustible;N2O;35.11;9303.90
;;;;;;
2013;Corrientes;Energo­a;1A. Quema de combustible;N2O;0.00;0.63
;;;;;;
2013;Corrientes;Energo­a;1A. Quema de combustible;N2O;0.01;1.73
;;;;;;
2013;Corrientes;Energo­a;1A. Quema de combustible;N2O;0.02;4.37
;;;;;;
2013;Corrientes;Energo­a;1A. Quema de combustible;N2O;0.24;63.91
;;;;;;
2013;Chaco;Energo­a;1A. Quema de combustible;N2O;11.86;3141.84
;;;;;;
2013;Chaco;Energo­a;1A. Quema de combustible;N2O;0.04;11.15
;;;;;;
2013;Chaco;Energo­a;1A. Quema de combustible;N2O;3.52;931.88
;;;;;;
2013;Chaco;Energo­a;1A. Quema de combustible;N2O;40.95;10850.49
;;;;;;
2013;Chaco;Energo­a;1A. Quema de combustible;N2O;0.02;5.40
;;;;;;
2013;Chaco;Energo­a;1A. Quema de combustible;N2O;8.45;2239.09
;;;;;;
2013;Chaco;Energo­a;1A. Quema de combustible;N2O;0.01;1.42
;;;;;;
2013;Chaco;Energo­a;1A. Quema de combustible;N2O;15.07;3992.77
;;;;;;
2013;Chaco;Energo­a;1A. Quema de combustible;N2O;0.82;218.36
;;;;;;
2013;Chubut;Energo­a;1A. Quema de combustible;N2O;25.94;6872.82
;;;;;;
2013;Chubut;Energo­a;1A. Quema de combustible;N2O;3.94;1044.01
;;;;;;
2013;Chubut;Energo­a;1A. Quema de combustible;N2O;0.66;174.49
;;;;;;
2013;Chubut;Energo­a;1A. Quema de combustible;N2O;0.21;54.79
;;;;;;
2013;Chubut;Energo­a;1A. Quema de combustible;N2O;0.06;16.05
;;;;;;
2013;Chubut;Energo­a;1A. Quema de combustible;N2O;3.15;835.57
;;;;;;
2013;Chubut;Energo­a;1A. Quema de combustible;N2O;0.18;48.62
;;;;;;
2013;Chubut;Energo­a;1A. Quema de combustible;N2O;1.56;413.62
;;;;;;
2013;Chubut;Energo­a;1A. Quema de combustible;N2O;54.68;14489.79
;;;;;;
2013;Chubut;Energo­a;1A. Quema de combustible;N2O;1.24;329.38
;;;;;;
2013;Chubut;Energo­a;1A. Quema de combustible;N2O;0.45;119.85
;;;;;;
2013;Chubut;Energo­a;1A. Quema de combustible;N2O;0.20;53.72
;;;;;;
2013;Chubut;Energo­a;1A. Quema de combustible;N2O;3.00;794.46
;;;;;;
2013;Chubut;Energo­a;1A. Quema de combustible;N2O;0.02;4.65
;;;;;;
2013;Entre Ro­os;Energo­a;1A. Quema de combustible;N2O;1.70;451.21
;;;;;;
2013;Entre Ro­os;Energo­a;1A. Quema de combustible;N2O;0.04;9.82
;;;;;;
2013;Entre Ro­os;Energo­a;1A. Quema de combustible;N2O;0.13;35.53
;;;;;;
2013;Entre Ro­os;Energo­a;1A. Quema de combustible;N2O;0.02;4.08
;;;;;;
2013;Entre Ro­os;Energo­a;1A. Quema de combustible;N2O;0.77;205.10
;;;;;;
2013;Entre Ro­os;Energo­a;1A. Quema de combustible;N2O;0.02;6.44
;;;;;;
2013;Entre Ro­os;Energo­a;1A. Quema de combustible;N2O;4.04;1069.32
;;;;;;
2013;Entre Ro­os;Energo­a;1A. Quema de combustible;N2O;74.30;19688.43
;;;;;;
2013;Entre Ro­os;Energo­a;1A. Quema de combustible;N2O;0.08;21.31
;;;;;;
2013;Entre Ro­os;Energo­a;1A. Quema de combustible;N2O;0.02;4.02
;;;;;;
2013;Entre Ro­os;Energo­a;1A. Quema de combustible;N2O;0.72;190.24
;;;;;;
2013;Entre Ro­os;Energo­a;1A. Quema de combustible;N2O;1.75;463.77
;;;;;;
2013;Formosa;Energo­a;1A. Quema de combustible;N2O;0.08;21.92
;;;;;;
2013;Formosa;Energo­a;1A. Quema de combustible;N2O;0.02;5.98
;;;;;;
2013;Formosa;Energo­a;1A. Quema de combustible;N2O;0.00;0.50
;;;;;;
2013;Formosa;Energo­a;1A. Quema de combustible;N2O;0.22;59.38
;;;;;;
2013;Formosa;Energo­a;1A. Quema de combustible;N2O;14.53;3851.53
;;;;;;
2013;Formosa;Energo­a;1A. Quema de combustible;N2O;0.14;36.90
;;;;;;
2013;Formosa;Energo­a;1A. Quema de combustible;N2O;0.21;56.81
;;;;;;
2013;Formosa;Energo­a;1A. Quema de combustible;N2O;0.25;65.69
;;;;;;
2013;Jujuy;Energo­a;1A. Quema de combustible;N2O;0.08;22.09
;;;;;;
2013;Jujuy;Energo­a;1A. Quema de combustible;N2O;0.01;1.39
;;;;;;
2013;Jujuy;Energo­a;1A. Quema de combustible;N2O;0.09;24.13
;;;;;;
2013;Jujuy;Energo­a;1A. Quema de combustible;N2O;0.00;1.10
;;;;;;
2013;Jujuy;Energo­a;1A. Quema de combustible;N2O;0.01;1.36
;;;;;;
2013;Jujuy;Energo­a;1A. Quema de combustible;N2O;0.08;21.37
;;;;;;
2013;Jujuy;Energo­a;1A. Quema de combustible;N2O;3.61;955.97
;;;;;;
2013;Jujuy;Energo­a;1A. Quema de combustible;N2O;0.20;53.82
;;;;;;
2013;Jujuy;Energo­a;1A. Quema de combustible;N2O;4.33;1146.80
;;;;;;
2013;Jujuy;Energo­a;1A. Quema de combustible;N2O;0.03;8.07
;;;;;;
2013;Jujuy;Energo­a;1A. Quema de combustible;N2O;3.09;820.13
;;;;;;
2013;Jujuy;Energo­a;1A. Quema de combustible;N2O;27.03;7164.17
;;;;;;
2013;Jujuy;Energo­a;1A. Quema de combustible;N2O;0.68;179.01
;;;;;;
2013;Jujuy;Energo­a;1A. Quema de combustible;N2O;0.01;1.67
;;;;;;
2013;Jujuy;Energo­a;1A. Quema de combustible;N2O;1.48;391.74
;;;;;;
2013;Jujuy;Energo­a;1A. Quema de combustible;N2O;0.58;154.46
;;;;;;
2013;La Pampa;Energo­a;1A. Quema de combustible;N2O;0.11;28.75
;;;;;;
2013;La Pampa;Energo­a;1A. Quema de combustible;N2O;0.00;0.72
;;;;;;
2013;La Pampa;Energo­a;1A. Quema de combustible;N2O;0.47;124.73
;;;;;;
2013;La Pampa;Energo­a;1A. Quema de combustible;N2O;0.02;6.08
;;;;;;
2013;La Pampa;Energo­a;1A. Quema de combustible;N2O;0.44;116.81
;;;;;;
2013;La Pampa;Energo­a;1A. Quema de combustible;N2O;31.43;8328.94
;;;;;;
2013;La Pampa;Energo­a;1A. Quema de combustible;N2O;0.63;168.09
;;;;;;
2013;La Pampa;Energo­a;1A. Quema de combustible;N2O;0.17;44.93
;;;;;;
2013;La Pampa;Energo­a;1A. Quema de combustible;N2O;0.05;12.06
;;;;;;
2013;La Pampa;Energo­a;1A. Quema de combustible;N2O;0.95;253.05
;;;;;;
2013;La Pampa;Energo­a;1A. Quema de combustible;N2O;1.38;366.67
;;;;;;
2013;La Rioja;Energo­a;1A. Quema de combustible;N2O;0.41;109.95
;;;;;;
